name	country	lat	lon	population	timezone
Bahawalnagar	PK	30.55083	73.39083	126700	Asia/Karachi
Circoiscrizione V	IT	45.10147	7.65538	126666	Europe/Rome
Barcarena	BR	-1.50583	-48.62583	126650	America/Belem
Solihull	GB	52.41426	-1.78094	126577	Europe/London
East Los Angeles	US	34.0239	-118.17202	126496	America/Los_Angeles
Lalitpur	IN	24.69007	78.41915	126475	Asia/Kolkata
Jombang	ID	-7.54595	112.23307	126465	Asia/Jakarta
Maxixe	MZ	-23.85972	35.34722	126408	Africa/Maputo
Nakhon Ratchasima	TH	14.97066	102.10196	126391	Asia/Bangkok
Chinandega	NI	12.62951	-87.13133	126387	America/Managua
Al Jadīd	LY	27.05	14.4	126386	Africa/Tripoli
Lambaré	PY	-25.34682	-57.60647	126377	America/Asuncion
Valinhos	BR	-22.97056	-46.99583	126373	America/Sao_Paulo
Macheng	CN	31.18013	115.02213	126366	Asia/Shanghai
Iizuka	JP	33.63654	130.68678	126364	Asia/Tokyo
Hua Hin	TH	12.57065	99.95876	126355	Asia/Bangkok
San Carlos del Zulia	VE	9.00098	-71.92683	126353	America/Caracas
Vilkhivskyi	UA	48.54327	39.28201	126340	Europe/Kyiv
Rafaḩ	PS	31.29722	34.24357	126305	Asia/Gaza
Ampang	MY	3.15	101.76667	126285	Asia/Kuala_Lumpur
Altamira	BR	-3.20333	-52.20639	126279	America/Santarem
Guntakal	IN	15.17112	77.36244	126270	Asia/Kolkata
Ālā'ĕr	CN	40.54184	81.26566	126259	Asia/Urumqi
Santa Clara	US	37.35411	-121.95524	126215	America/Los_Angeles
Pithampur	IN	22.60197	75.69649	126200	Asia/Kolkata
Paseh	ID	-7.068	107.794	126181	Asia/Jakarta
Mothīhāri	IN	26.64862	84.91656	126158	Asia/Kolkata
Koganei	JP	35.70014	139.51109	126074	Asia/Tokyo
Retiro	ES	40.41317	-3.68307	126058	Europe/Madrid
Nossa Senhora de Fátima	CN	22.20769	113.54831	126000	Asia/Macau
Sunset Park	US	40.64548	-74.01241	126000	America/New_York
Topeka	US	39.04833	-95.67804	125963	America/Chicago
Orléans	CA	45.45732	-75.50433	125937	America/Toronto
Paek'ak	KP	39.46275	125.60594	125924	Asia/Pyongyang
Huicheng	CN	23.03845	116.28988	125919	Asia/Shanghai
Puerto Ayacucho	VE	5.66049	-67.58343	125840	America/Caracas
Gashua	NG	12.87398	11.04057	125817	Africa/Lagos
Les Cayes	HT	18.19199	-73.74948	125799	America/Port-au-Prince
Salerno	IT	40.67545	14.79328	125797	Europe/Rome
Savannakhet	LA	16.5703	104.7622	125760	Asia/Vientiane
Munūf	EG	30.46597	30.93199	125707	Africa/Cairo
Watford	GB	51.65531	-0.39602	125707	Europe/London
Giresun	TR	40.91698	38.38741	125682	Europe/Istanbul
Xiazhen	CN	34.80222	117.11167	125667	Asia/Shanghai
Torbat-e Ḩeydarīyeh	IR	35.27401	59.21949	125633	Asia/Tehran
Chaeryŏng-ni	KP	38.73583	125.23083	125631	Asia/Pyongyang
Kastamonu	TR	41.37805	33.77528	125622	Europe/Istanbul
Tando Adam	PK	25.76818	68.66196	125598	Asia/Karachi
Kanhangad	IN	12.30814	75.10632	125564	Asia/Kolkata
‘Ajlūn	JO	32.33326	35.75279	125557	Asia/Amman
Derince	TR	40.75694	29.81472	125485	Europe/Istanbul
Sukawati	ID	-8.4913	115.0459	125470	Asia/Makassar
Jagdalpur	IN	19.08136	82.02131	125463	Asia/Kolkata
Kuopio	FI	62.89238	27.67703	125462	Europe/Helsinki
Bang Sue	TH	13.81086	100.53064	125440	Asia/Bangkok
Los Ángeles	CL	-37.46973	-72.35366	125430	America/Santiago
Haimen	CN	23.19346	116.61219	125427	Asia/Shanghai
Karabük	TR	41.20488	32.62768	125403	Europe/Istanbul
Ntuzuma	ZA	-29.739	30.949	125394	Africa/Johannesburg
Tsuruoka	JP	38.72167	139.82167	125389	Asia/Tokyo
Saint Peters	GB	51.36667	1.41667	125370	Europe/London
Barbacena	BR	-21.22583	-43.77361	125317	America/Sao_Paulo
Uruma	JP	26.37609	127.85908	125303	Asia/Tokyo
Debre Tabor	ET	11.85	38.01667	125300	Africa/Addis_Ababa
Nzega	TZ	-4.21667	33.18333	125193	Africa/Dar_es_Salaam
Abilene	US	32.44874	-99.73314	125182	America/Chicago
Ban Samae Dam	TH	13.58956	100.38734	125133	Asia/Bangkok
Shahecheng	CN	36.93833	114.50583	125132	Asia/Shanghai
Kumbo	CM	6.2	10.66667	125124	Africa/Douala
Ottawa South	CA	45.3921	-75.68725	125090	America/Toronto
Willemstad	CW	12.12246	-68.88641	125000	America/Curacao
Bălţi	MD	47.76291	27.92854	125000	Europe/Chisinau
Tyoply Stan	RU	55.62047	37.49338	125000	Europe/Moscow
Az Zulfī	SA	26.29945	44.81542	125000	Asia/Riyadh
Sultan Kudarat	PH	7.22889	124.25778	124965	Asia/Manila
Bet Shemesh	IL	31.73072	34.99293	124957	Asia/Jerusalem
Jagādhri	IN	30.16719	77.30367	124894	Asia/Kolkata
Huixquilucan	MX	19.35985	-99.35016	124846	America/Mexico_City
Semnan	IR	35.57691	53.39205	124826	Asia/Tehran
León	ES	42.60003	-5.57032	124772	Europe/Madrid
San Francisco de Macorís	DO	19.29377	-70.25285	124763	America/Santo_Domingo
Yushu	CN	44.82751	126.54063	124736	Asia/Shanghai
Yuanlin	TW	23.95671	120.57608	124725	Asia/Taipei
Santa Tecla	SV	13.67741	-89.28335	124694	America/El_Salvador
Guarapari	BR	-20.67182	-40.50196	124656	America/Sao_Paulo
Ciudad Valles	MX	21.99631	-99.01093	124644	America/Mexico_City
Ouahigouya	BF	13.5769	-2.41786	124587	Africa/Ouagadougou
Poblacion	PH	14.3787	121.025	124554	Asia/Manila
Kashihara-shi	JP	34.50896	135.7929	124521	Asia/Tokyo
Ashmūn	EG	30.29735	30.97641	124483	Africa/Cairo
Ağrı	TR	39.71467	43.04015	124483	Europe/Istanbul
Leeuwarden	NL	53.20271	5.80973	124481	Europe/Amsterdam
Bến Tre	VN	10.24147	106.37585	124449	Asia/Ho_Chi_Minh
Monza	IT	45.58005	9.27246	124398	Europe/Rome
New Mirpur City	PK	33.14782	73.75187	124352	Asia/Karachi
Ji Paraná	BR	-10.88528	-61.95167	124333	America/Porto_Velho
Chía	CO	4.85876	-74.05866	124309	America/Bogota
Pinsk	BY	52.12153	26.06726	124295	Europe/Minsk
Koreatown	US	34.05779	-118.30091	124281	America/Los_Angeles
Targówek	PL	52.29185	21.04845	124279	Europe/Warsaw
Lecheng	CN	25.128	113.35041	124268	Asia/Shanghai
Nancun	CN	36.53278	120.13389	124210	Asia/Shanghai
Marand	IR	38.4329	45.7749	124191	Asia/Tehran
As Sinbillāwayn	EG	30.88251	31.46275	124020	Africa/Cairo
Crawley	GB	51.11303	-0.18312	124008	Europe/London
Rudnyy	KZ	52.97244	63.11055	124000	Asia/Qostanay
Magangué	CO	9.24202	-74.75467	123982	America/Bogota
Itaguaí	BR	-22.85222	-43.77528	123980	America/Sao_Paulo
Bemowo	PL	52.2546	20.90844	123932	Europe/Warsaw
Metz	FR	49.11911	6.17269	123914	Europe/Paris
Jiupu	CN	41.06667	122.95	123843	Asia/Shanghai
Dārjiling	IN	27.03333	88.26667	123797	Asia/Kolkata
Baoshan	CN	46.57472	131.39318	123791	Asia/Shanghai
Salvaleón de Higüey	DO	18.61501	-68.70798	123787	America/Santo_Domingo
São Mateus	BR	-18.72011	-39.85891	123752	America/Sao_Paulo
Butanta	BR	-23.5702	-46.72628	123748	America/Sao_Paulo
Thaton	MM	16.91867	97.37001	123727	Asia/Yangon
Budapest III. kerület	HU	47.54157	19.04501	123723	Europe/Budapest
Kurichchi	IN	10.96085	76.97379	123667	Asia/Kolkata
Lumajang	ID	-8.1335	113.2248	123626	Asia/Jakarta
Ise	JP	34.48333	136.7	123533	Asia/Tokyo
Hagonoy	PH	14.83413	120.73271	123531	Asia/Manila
Uruguaiana	BR	-29.75472	-57.08833	123480	America/Sao_Paulo
Samandağ	TR	36.08012	35.97603	123447	Europe/Istanbul
Caraguatatuba	BR	-23.62028	-45.41306	123389	America/Sao_Paulo
Itaituba	BR	-4.27611	-55.98361	123314	America/Santarem
Telde	ES	27.99243	-15.41915	123265	Atlantic/Canary
Indramayu	ID	-6.32639	108.32	123263	Asia/Jakarta
Relizane	DZ	35.73734	0.55599	123255	Africa/Algiers
Bordj el Kiffan	DZ	36.74871	3.19249	123246	Africa/Algiers
Manas	KG	40.94498	72.99313	123239	Asia/Bishkek
Kirishima	JP	31.74087	130.76288	123205	Asia/Tokyo
Orizaba	MX	18.85195	-97.09957	123182	America/Mexico_City
Bento Gonçalves	BR	-29.17139	-51.51917	123151	America/Sao_Paulo
Luoyang	CN	23.16244	114.27342	123144	Asia/Shanghai
Toba Tek Singh	PK	30.97127	72.48275	123102	Asia/Karachi
Bragança	BR	-1.05361	-46.76556	123082	America/Belem
Parung	ID	-6.42139	106.73306	123078	Asia/Jakarta
Honmachi	JP	32.50439	130.59952	123067	Asia/Tokyo
Wolfsburg	DE	52.42452	10.7815	123064	Europe/Berlin
Niihama	JP	33.96047	133.30522	123059	Asia/Tokyo
Jiaohe	CN	43.72133	127.33473	123018	Asia/Shanghai
Tsaritsyno	RU	55.6254	37.65032	123000	Europe/Moscow
Tatuí	BR	-23.35556	-47.85694	122967	America/Sao_Paulo
Dos Hermanas	ES	37.28287	-5.92088	122943	Europe/Madrid
Ajapnyak	AM	40.19917	44.47056	122800	Asia/Yerevan
Tabuk	PH	17.47378	121.46799	122771	Asia/Manila
Tabuk	PH	17.4084	121.2785	122771	Asia/Manila
Dam Dam	IN	22.63341	88.42286	122719	Asia/Kolkata
Hoima	UG	1.43314	31.35241	122700	Africa/Kampala
Alagoinhas	BR	-12.13556	-38.41917	122688	America/Bahia
Az Zubayr	IQ	30.39213	47.70175	122676	Asia/Baghdad
Schöneberg	DE	52.49801	13.3443	122658	Europe/Berlin
Beppu	JP	33.27945	131.49751	122643	Asia/Tokyo
Hardoī	IN	27.39491	80.13165	122635	Asia/Kolkata
Behbahān	IR	30.5959	50.2417	122604	Asia/Tehran
Itatiba	BR	-23.00583	-46.83889	122581	America/Sao_Paulo
Huangzhou	CN	30.45	114.8	122563	Asia/Shanghai
Sheepshead Bay	US	40.59122	-73.94458	122534	America/New_York
Puruliya	IN	23.33062	86.36303	122533	Asia/Kolkata
Ubon Ratchathani	TH	15.23844	104.84866	122533	Asia/Bangkok
Virginia	ZA	-28.10391	26.86593	122502	Africa/Johannesburg
Brits	ZA	-25.63473	27.78022	122497	Africa/Johannesburg
Barretos	BR	-20.55722	-48.56778	122485	America/Sao_Paulo
Beylikdüzü	TR	40.982	28.6399	122452	Europe/Istanbul
Recklinghausen	DE	51.61379	7.19738	122438	Europe/Berlin
Xiulin	CN	29.71667	112.4	122411	Asia/Shanghai
Zhoucun	CN	36.81667	117.81667	122402	Asia/Shanghai
Cherkessk	RU	44.22375	42.04624	122395	Europe/Moscow
Maastricht	NL	50.84833	5.68889	122378	Europe/Amsterdam
Amherst	US	42.97839	-78.79976	122366	America/New_York
Igarassu	BR	-7.83417	-34.90639	122312	America/Recife
Tekirdağ	TR	40.9781	27.51101	122287	Europe/Istanbul
Victorville	US	34.53611	-117.29116	122225	America/Los_Angeles
Burton upon Trent	GB	52.80728	-1.64263	122199	Europe/London
Chishtian	PK	29.79713	72.85772	122199	Asia/Karachi
Calumpit	PH	14.91639	120.76583	122187	Asia/Manila
Lat Phrao	TH	13.80335	100.60696	122182	Asia/Bangkok
Livoberezhnyi	UA	47.1093	37.64306	122175	Europe/Kyiv
Göttingen	DE	51.53443	9.93228	122149	Europe/Berlin
Titiwangsa	MY	3.17822	101.70312	122096	Asia/Kuala_Lumpur
Phasi Charoen	TH	13.71466	100.43691	122070	Asia/Bangkok
Veshnyaki	RU	55.72393	37.81952	122000	Europe/Moscow
Presnenskiy	RU	55.75	37.55	122000	Europe/Moscow
Zābol	IR	31.0306	61.4949	121989	Asia/Tehran
Kaya	BF	13.0883	-1.08368	121970	Africa/Ouagadougou
Xiangcheng	CN	25.46687	100.56248	121959	Asia/Shanghai
Dharmavaram	IN	14.41435	77.72035	121874	Asia/Kolkata
Gokalpur	IN	28.7029	77.28961	121870	Asia/Kolkata
Ādīgrat	ET	14.277	39.462	121800	Africa/Addis_Ababa
Carora	VE	10.17283	-70.081	121741	America/Caracas
Vallejo	US	38.10409	-122.25664	121692	America/Los_Angeles
Mackay	AU	-21.15345	149.16554	121691	Australia/Brisbane
Bhadreswar	IN	22.82449	88.33841	121662	Asia/Kolkata
Dorūd	IR	33.49218	49.0616	121638	Asia/Tehran
Bern	CH	46.94809	7.44744	121631	Europe/Zurich
San Pedro de la Paz	CL	-36.83897	-73.10028	121631	America/Santiago
Nagaon	IN	26.35	92.66667	121628	Asia/Kolkata
Lahti	FI	60.98267	25.66151	121622	Europe/Helsinki
Vejalpur	IN	22.69021	73.56299	121610	Asia/Kolkata
Longshui	CN	29.56555	105.76205	121609	Asia/Shanghai
Siracusa	IT	37.07542	15.28664	121605	Europe/Rome
Mubende	UG	0.55849	31.39489	121600	Africa/Kampala
Stara Zagora	BG	42.43205	25.64262	121582	Europe/Sofia
Ondjiva	AO	-17.06667	15.73333	121537	Africa/Luanda
Alberton	ZA	-26.26786	28.12225	121536	Africa/Johannesburg
Magelang	ID	-7.47056	110.21778	121526	Asia/Jakarta
Gràcia	ES	41.40237	2.15641	121502	Europe/Madrid
Chikmagalūr	IN	13.32231	75.774	121484	Asia/Kolkata
Ekibastuz	KZ	51.72371	75.32287	121470	Asia/Almaty
Algeciras	ES	36.13326	-5.45051	121414	Europe/Madrid
Lafayette	US	30.22409	-92.01984	121374	America/Chicago
Lianhe	CN	47.13333	129.27426	121367	Asia/Shanghai
Chico	US	39.72849	-121.83748	121345	America/Los_Angeles
